date,adjclose
2011-01-03,21.66423797607422
2011-01-04,21.749414443969727
2011-01-05,21.67972183227539
2011-01-06,22.314626693725582
2011-01-07,22.144285202026367
2011-01-10,21.85006523132324
2011-01-11,21.76490020751953
2011-01-12,22.105579376220703
2011-01-13,21.82683563232422
2011-01-14,21.912004470825195
2011-01-18,22.19074821472168
2011-01-19,22.043630599975582
2011-01-20,21.950721740722656
2011-01-21,21.69520568847656
2011-01-24,21.97394752502441
2011-01-25,22.028152465820312
2011-01-26,22.283655166625977
2011-01-27,22.353343963623047
2011-01-28,21.486156463623047
2011-01-31,21.47067070007324
2011-02-01,21.671974182128903
2011-02-02,21.63326644897461
2011-02-03,21.40872573852539
2011-02-04,21.50164604187012
2011-02-07,21.83458137512207
2011-02-08,21.896520614624023
2011-02-09,21.656492233276367
2011-02-10,21.29258346557617
2011-02-11,21.09901237487793
2011-02-14,21.08353042602539
2011-02-15,20.997852325439453
2011-02-16,21.04459571838379
2011-02-17,21.192577362060547
2011-02-18,21.075740814208984
2011-02-22,20.709678649902344
2011-02-23,20.709678649902344
2011-02-24,20.849884033203125
2011-02-25,20.678529739379883
2011-02-28,20.70189476013184
2011-03-01,20.374780654907227
2011-03-02,20.31247329711914
2011-03-03,20.40592765808105
2011-03-04,20.211212158203125
2011-03-07,20.032081604003903
2011-03-08,20.180065155029297
2011-03-09,20.16448783874512
2011-03-10,19.790639877319336
2011-03-11,20.00092887878418
2011-03-14,20.008716583251957
2011-03-15,19.77506256103516
2011-03-16,19.307748794555664
2011-03-17,19.299968719482425
2011-03-18,19.31553649902344
2011-03-21,19.728330612182617
2011-03-22,19.70496368408203
2011-03-23,19.891889572143555
2011-03-24,20.102184295654297
2011-03-25,19.954195022583008
2011-03-28,19.790639877319336
2011-03-29,19.85294914245605
2011-03-30,19.946409225463867
2011-03-31,19.77506256103516
2011-04-01,19.84515953063965
2011-04-04,19.899673461914062
2011-04-05,20.07880973815918
2011-04-06,20.366987228393555
2011-04-07,20.40592765808105
2011-04-08,20.304676055908203
2011-04-11,20.23458671569824
2011-04-12,19.969776153564453
2011-04-13,19.96197891235352
2011-04-14,19.79843139648437
2011-04-15,19.759492874145508
2011-04-18,19.533611297607425
2011-04-19,19.588132858276367
2011-04-20,20.063236236572266
2011-04-21,19.87631225585937
2011-04-25,19.946409225463867
2011-04-26,20.398143768310547
2011-04-27,20.546117782592773
2011-04-28,20.803152084350582
2011-04-29,20.18784713745117
2011-05-02,19.9853515625
2011-05-03,20.102184295654297
2011-05-04,20.296894073486328
2011-05-05,20.086605072021484
2011-05-06,20.148902893066406
2011-05-09,20.117755889892575
2011-05-10,19.993141174316406
2011-05-11,19.75169563293457
2011-05-12,19.720537185668945
2011-05-13,19.494672775268555
2011-05-16,19.136402130126957
2011-05-17,19.222633361816406
2011-05-18,19.355913162231445
2011-05-19,19.379425048828125
2011-05-20,19.19912338256836
2011-05-23,18.9482479095459
2011-05-24,18.93256950378418
2011-05-25,18.96392822265625
2011-05-26,19.340227127075195
2011-05-27,19.410785675048828
2011-05-31,19.606773376464844
2011-06-01,19.152082443237305
2011-06-02,18.987449645996094
2011-06-03,18.744422912597656
2011-06-06,18.82281494140625
2011-06-07,18.86201477050781
2011-06-08,18.767940521240234
2011-06-09,18.783620834350582
2011-06-10,18.587623596191406
2011-06-13,18.84634017944336
2011-06-14,18.987449645996094
2011-06-15,18.61115074157715
2011-06-16,18.814979553222656
2011-06-17,19.01880645751953
2011-06-20,19.183439254760746
2011-06-21,19.410785675048828
2011-06-22,19.32454872131348
2011-06-23,19.30887222290039
2011-06-24,19.0501708984375
2011-06-27,19.755727767944336
2011-06-28,20.22610282897949
2011-06-29,20.08499336242676
2011-06-30,20.382888793945312
2011-07-01,20.398569107055664
2011-07-05,20.406417846679688
2011-07-06,20.6415958404541
2011-07-07,20.986543655395508
2011-07-08,21.10413360595703
2011-07-11,20.876789093017575
2011-07-12,20.806230545043945
2011-07-13,20.876789093017575
2011-07-14,20.75134658813477
2011-07-15,20.99437522888184
2011-07-18,20.84542655944824
2011-07-19,21.59019088745117
2011-07-20,21.213891983032227
2011-07-21,21.2452449798584
2011-07-22,21.58235740661621
2011-07-25,21.880245208740234
2011-07-26,22.013517379760746
2011-07-27,21.425559997558597
2011-07-28,21.73130416870117
2011-07-29,21.48043632507324
2011-08-01,21.378517150878903
2011-08-02,21.01005744934082
2011-08-03,21.10413360595703
2011-08-04,20.335851669311523
2011-08-05,20.132030487060547
2011-08-08,19.191274642944336
2011-08-09,20.05363273620605
2011-08-10,18.971769332885746
2011-08-11,19.747892379760746
2011-08-12,19.677330017089844
2011-08-15,19.998762130737305
2011-08-16,19.998760223388672
2011-08-17,19.91986656188965
2011-08-18,19.462297439575195
2011-08-19,18.973180770874023
2011-08-22,18.917951583862305
2011-08-23,19.501745223999023
2011-08-24,19.64374351501465
2011-08-25,19.38340759277344
2011-08-26,19.91986656188965
2011-08-29,20.38531875610352
2011-08-30,20.69298553466797
2011-08-31,20.984888076782227
2011-09-01,20.677209854125977
2011-09-02,20.353761672973636
2011-09-06,20.124988555908203
2011-09-07,20.511537551879883
2011-09-08,20.685096740722656
2011-09-09,20.306434631347656
2011-09-12,20.42475700378418
2011-09-13,20.54309844970703
2011-09-14,20.90599822998047
2011-09-15,21.292558670043945
2011-09-16,21.39511108398437
2011-09-19,21.466121673583984
2011-09-20,21.284671783447266
2011-09-21,20.5036563873291
2011-09-22,19.76997184753418
2011-09-23,19.76997184753418
2011-09-26,20.069759368896484
2011-09-27,20.251203536987305
