date,adjclose
2011-01-03,45.0639762878418
2011-01-04,44.83096694946289
2011-01-05,45.63970947265625
2011-01-06,45.81105041503906
2011-01-07,45.502628326416016
2011-01-10,45.269615173339844
2011-01-11,45.46150207519531
2011-01-12,45.73566436767578
2011-01-13,45.859039306640625
2011-01-14,45.76993179321289
2011-01-18,45.626007080078125
2011-01-19,45.16679382324219
2011-01-20,45.16679382324219
2011-01-21,45.1462287902832
2011-01-24,45.358707427978516
2011-01-25,45.07769012451172
2011-01-26,45.139381408691406
2011-01-27,44.93376541137695
2011-01-28,44.13872528076172
2011-01-31,44.077030181884766
2011-02-01,44.5842170715332
2011-02-02,44.31006622314453
2011-02-03,43.987937927246094
2011-02-04,43.754913330078125
2011-02-07,43.64524459838867
2011-02-08,43.98107147216797
2011-02-09,44.15242004394531
2011-02-10,43.4259033203125
2011-02-11,43.77545928955078
2011-02-14,43.41221237182617
2011-02-15,44.10445022583008
2011-02-16,43.8371467590332
2011-02-17,44.34433364868164
2011-02-18,43.46018981933594
2011-02-22,43.2819938659668
2011-02-23,43.131202697753906
2011-02-24,43.19973373413086
2011-02-25,43.59041213989258
2011-02-28,43.4670524597168
2011-03-01,43.3231201171875
2011-03-02,43.46815490722656
2011-03-03,44.02755355834961
2011-03-04,43.78583908081055
2011-03-07,43.83415985107422
2011-03-08,44.05516815185547
2011-03-09,44.64912033081055
2011-03-10,44.49717712402344
2011-03-11,44.64912033081055
2011-03-14,44.296897888183594
2011-03-15,43.5164794921875
2011-03-16,43.03305435180664
2011-03-17,43.56482696533203
2011-03-18,43.67534255981445
2011-03-21,44.26926040649414
2011-03-22,44.15877914428711
2011-03-23,44.33833694458008
2011-03-24,44.33833694458008
2011-03-25,44.18639373779297
2011-03-28,44.435028076171875
2011-03-29,44.31072235107422
2011-03-30,44.92537307739258
2011-03-31,44.483360290527344
2011-04-01,45.04277420043945
2011-04-04,44.9530143737793
2011-04-05,45.29140090942383
2011-04-06,45.408809661865234
2011-04-07,45.52621841430664
2011-04-08,45.39500427246094
2011-04-11,45.60908889770508
2011-04-12,45.97513198852539
2011-04-13,45.89223861694336
2011-04-14,46.06489562988281
2011-04-15,46.34806823730469
2011-04-18,46.37568283081055
2011-04-19,46.140872955322266
2011-04-20,46.500003814697266
2011-04-21,46.555259704589844
2011-04-25,46.29281997680664
2011-04-26,46.762451171875
2011-04-27,46.914390563964844
2011-04-28,48.150604248046875
2011-04-29,47.577396392822266
2011-05-02,47.867431640625
2011-05-03,48.060813903808594
2011-05-04,48.226585388183594
2011-05-05,47.53596115112305
2011-05-06,47.839805603027344
2011-05-09,48.21967315673828
2011-05-10,48.36469268798828
2011-05-11,48.48210525512695
2011-05-12,49.006980895996094
2011-05-13,48.73073196411133
2011-05-16,48.841224670410156
2011-05-17,49.110572814941406
2011-05-18,49.22108459472656
2011-05-19,49.57329177856445
2011-05-20,49.24179458618164
2011-05-23,49.06223678588867
2011-05-24,49.02080535888672
2011-05-25,48.654762268066406
2011-05-26,48.63404083251953
2011-05-27,48.6202278137207
2011-05-31,49.11747360229492
2011-06-01,48.89834976196289
2011-06-02,48.35573959350586
2011-06-03,47.98008346557617
2011-06-06,47.92442321777344
2011-06-07,47.95223617553711
2011-06-08,47.8896369934082
2011-06-09,48.35573959350586
2011-06-10,47.785301208496094
2011-06-13,48.04267883300781
2011-06-14,48.39747619628906
2011-06-15,47.63921356201172
2011-06-16,47.92442321777344
2011-06-17,47.806156158447266
2011-06-20,47.98704147338867
2011-06-21,47.95223617553711
2011-06-22,47.84789276123047
2011-06-23,47.29135513305664
2011-06-24,47.61833572387695
2011-06-27,48.035736083984375
2011-06-28,48.43227767944336
2011-06-29,48.66878128051758
2011-06-30,48.99575424194336
2011-07-01,48.82878875732422
2011-07-05,48.5366096496582
2011-07-06,48.81488800048828
2011-07-07,49.05836486816406
2011-07-08,48.64790725708008
2011-07-11,48.20964813232422
2011-07-12,48.00789260864258
2011-07-13,47.92442321777344
2011-07-14,47.722652435302734
2011-07-15,47.673980712890625
2011-07-18,47.30529022216797
2011-07-19,47.680938720703125
2011-07-20,47.64613723754883
2011-07-21,46.03220748901367
